Product_Code,Week,Sales
P101,W17,37.0
P102,W17,40.0
P106,W17,11.0
P107,W17,16.0
P110,W17,14.0
P112,W17,46.0
P113,W17,29.0
P114,W17,15.0
P116,W17,14.0
P118,W17,15.0
P119,W17,43.0
P120,W17,42.0
P122,W17,12.0
P125,W17,11.0
P128,W17,32.0
P129,W17,44.0
P130,W17,46.0
P131,W17,37.0
P132,W17,32.0
P133,W17,40.0
P134,W17,24.0
P135,W17,41.0
P136,W17,55.0
P137,W17,35.0
P138,W17,32.0
P139,W17,36.0
P140,W17,24.0
P141,W17,42.0
P142,W17,42.0
P143,W17,34.0
P149,W17,11.0
P154,W17,13.0
P160,W17,12.0
P162,W17,12.0
P165,W17,14.0
P167,W17,30.0
P168,W17,31.0
P169,W17,33.0
P170,W17,39.0
P172,W17,42.0
P173,W17,42.0
P174,W17,43.0
P175,W17,49.0
P176,W17,49.0
P177,W17,35.0
P178,W17,39.0
P179,W17,38.0
P180,W17,32.0
P181,W17,37.0
P182,W17,26.0
P183,W17,32.0
P184,W17,42.0
P185,W17,44.0
P186,W17,35.0
P187,W17,45.0
P188,W17,39.0
P189,W17,31.0
P190,W17,36.0
P191,W17,36.0
P192,W17,40.0
P193,W17,60.0
P194,W17,43.0
P196,W17,33.0
P197,W17,13.0
P200,W17,17.0
P202,W17,15.0
P205,W17,15.0
P208,W17,45.0
P209,W17,15.0
P210,W17,17.0
P211,W17,11.0
P261,W17,24.0
P262,W17,28.0
P263,W17,17.0
P264,W17,11.0
P268,W17,12.0
P269,W17,16.0
P270,W17,17.0
P284,W17,21.0
P285,W17,12.0
P286,W17,14.0
P294,W17,14.0
P299,W17,12.0
P309,W17,16.0
P324,W17,11.0
P333,W17,11.0
P334,W17,13.0
P364,W17,12.0
P397,W17,16.0
P398,W17,13.0
P399,W17,11.0
P400,W17,23.0
P403,W17,13.0
P405,W17,33.0
P407,W17,26.0
P409,W17,67.0
P410,W17,32.0
P411,W17,22.0
P430,W17,12.0
P435,W17,13.0
P485,W17,13.0
P486,W17,15.0
P488,W17,19.0
P491,W17,28.0
P495,W17,16.0
P501,W17,11.0
P502,W17,18.0
P503,W17,12.0
P504,W17,17.0
P505,W17,16.0
P506,W17,12.0
P507,W17,19.0
P511,W17,28.0
P512,W17,17.0
P513,W17,17.0
P514,W17,13.0
P515,W17,12.0
P516,W17,25.0
P517,W17,11.0
P518,W17,11.0
P519,W17,24.0
P520,W17,18.0
P521,W17,14.0
P522,W17,13.0
P525,W17,14.0
P526,W17,24.0
P527,W17,12.0
P528,W17,11.0
P529,W17,17.0
P530,W17,19.0
P533,W17,22.0
P534,W17,18.0
P535,W17,23.0
P536,W17,15.0
P537,W17,19.0
P538,W17,25.0
P540,W17,23.0
P541,W17,21.0
P542,W17,12.0
P544,W17,12.0
P545,W17,28.0
P548,W17,32.0
P549,W17,35.0
P551,W17,13.0
P554,W17,18.0
P556,W17,32.0
P557,W17,21.0
P558,W17,15.0
P560,W17,12.0
P566,W17,18.0
P598,W17,14.0
P612,W17,17.0
P613,W17,23.0
P615,W17,29.0
P617,W17,32.0
P618,W17,43.0
P619,W17,29.0
P620,W17,29.0
P621,W17,31.0
P622,W17,31.0
P623,W17,30.0
P624,W17,13.0
P625,W17,12.0
P627,W17,14.0
P629,W17,14.0
P631,W17,13.0
P632,W17,13.0
P633,W17,16.0
P634,W17,15.0
P636,W17,19.0
P638,W17,16.0
P640,W17,12.0
P781,W17,20.0
P4,W18,15.0
P8,W18,13.0
P10,W18,20.0
P11,W18,13.0
P14,W18,12.0
P15,W18,30.0
P16,W18,44.0
P17,W18,40.0
P18,W18,43.0
P19,W18,30.0
P21,W18,12.0
P24,W18,43.0
P25,W18,48.0
P27,W18,51.0
P28,W18,30.0
P30,W18,29.0
P31,W18,14.0
P33,W18,14.0
P34,W18,53.0
P35,W18,36.0
P36,W18,41.0
P37,W18,40.0
P38,W18,36.0
P39,W18,54.0
P40,W18,50.0
P41,W18,37.0
P42,W18,31.0
P43,W18,33.0
P44,W18,39.0
P45,W18,32.0
P46,W18,44.0
P47,W18,46.0
P48,W18,37.0
P49,W18,39.0
P50,W18,11.0
P51,W18,14.0
P52,W18,31.0
P54,W18,25.0
P55,W18,37.0
P56,W18,27.0
P57,W18,40.0
P58,W18,47.0
P60,W18,47.0
P61,W18,27.0
P62,W18,18.0
P63,W18,43.0
P64,W18,52.0
P65,W18,13.0
P66,W18,34.0
P67,W18,37.0
P68,W18,13.0
P69,W18,31.0
P70,W18,41.0
P72,W18,55.0
P73,W18,43.0
P74,W18,19.0
P75,W18,37.0
P76,W18,40.0
P78,W18,40.0
P79,W18,37.0
P80,W18,47.0
P83,W18,34.0
P84,W18,40.0
P85,W18,33.0
P86,W18,38.0
P87,W18,34.0
P88,W18,30.0
P89,W18,41.0
P90,W18,35.0
P92,W18,54.0
P93,W18,12.0
P95,W18,12.0
P96,W18,57.0
P97,W18,32.0
P100,W18,11.0
P101,W18,43.0
P102,W18,40.0
P106,W18,14.0
P107,W18,23.0
P109,W18,11.0
P112,W18,35.0
P113,W18,31.0
P116,W18,12.0
P118,W18,11.0
P119,W18,49.0
P120,W18,32.0
P121,W18,11.0
P122,W18,11.0
P128,W18,38.0
P129,W18,35.0
P130,W18,49.0
P131,W18,38.0
P132,W18,41.0
P133,W18,34.0
P134,W18,30.0
P135,W18,43.0
P136,W18,40.0
P137,W18,34.0
P138,W18,41.0
P139,W18,41.0
P140,W18,38.0
P141,W18,38.0
P142,W18,16.0
P143,W18,43.0
P145,W18,13.0
P149,W18,11.0
P153,W18,14.0
P154,W18,13.0
P166,W18,13.0
P167,W18,37.0
P168,W18,43.0
P169,W18,52.0
P170,W18,34.0
P172,W18,50.0
P173,W18,32.0
P174,W18,40.0
P175,W18,35.0
P176,W18,30.0
P177,W18,39.0
P178,W18,42.0
P179,W18,43.0
P180,W18,35.0
P181,W18,32.0
P182,W18,28.0
P183,W18,41.0
P184,W18,35.0
P185,W18,39.0
P186,W18,47.0
P187,W18,31.0
P188,W18,27.0
P189,W18,44.0
P190,W18,45.0
P191,W18,49.0
P192,W18,32.0
P193,W18,43.0
P194,W18,29.0
P195,W18,12.0
P196,W18,30.0
P200,W18,22.0
P202,W18,12.0
P205,W18,16.0
P208,W18,24.0
P210,W18,14.0
P211,W18,19.0
P261,W18,22.0
P262,W18,36.0
P263,W18,26.0
P264,W18,12.0
P267,W18,11.0
P268,W18,18.0
P269,W18,19.0
P270,W18,12.0
P284,W18,23.0
P285,W18,18.0
P286,W18,23.0
P294,W18,13.0
P304,W18,16.0
P309,W18,16.0
P314,W18,16.0
P324,W18,15.0
P333,W18,14.0
P334,W18,12.0
P364,W18,19.0
P397,W18,17.0
P398,W18,21.0
P399,W18,18.0
P403,W18,21.0
P405,W18,20.0
P406,W18,18.0
P407,W18,18.0
P408,W18,21.0
P409,W18,52.0
P410,W18,18.0
P411,W18,23.0
P413,W18,12.0
P429,W18,20.0
P430,W18,19.0
P435,W18,20.0
P436,W18,13.0
P486,W18,24.0
P487,W18,16.0
P488,W18,15.0
P490,W18,11.0
P491,W18,22.0
P492,W18,11.0
P493,W18,13.0
P494,W18,13.0
P495,W18,19.0
P502,W18,13.0
P503,W18,20.0
P504,W18,13.0
P505,W18,16.0
P506,W18,13.0
P507,W18,24.0
P508,W18,12.0
P511,W18,25.0
P512,W18,25.0
P513,W18,20.0
P516,W18,23.0
P517,W18,13.0
P519,W18,16.0
P520,W18,12.0
P523,W18,13.0
P524,W18,16.0
P526,W18,15.0
P528,W18,12.0
P529,W18,14.0
P530,W18,15.0
P533,W18,23.0
P534,W18,16.0
P535,W18,20.0
P536,W18,13.0
P537,W18,15.0
P538,W18,15.0
P540,W18,24.0
P542,W18,11.0
P543,W18,15.0
P544,W18,11.0
P545,W18,12.0
P546,W18,14.0
P547,W18,14.0
P548,W18,54.0
P549,W18,44.0
P554,W18,11.0
P555,W18,20.0
P557,W18,46.0
P558,W18,17.0
P559,W18,13.0
P563,W18,11.0
P566,W18,17.0
P598,W18,14.0
P612,W18,15.0
P613,W18,20.0
P615,W18,22.0
P617,W18,39.0
P618,W18,33.0
P619,W18,37.0
P620,W18,31.0
P621,W18,37.0
P622,W18,30.0
P623,W18,39.0
P625,W18,13.0
P627,W18,12.0
P628,W18,11.0
P632,W18,11.0
P633,W18,11.0
P634,W18,13.0
P636,W18,12.0
P638,W18,13.0
P640,W18,14.0
P781,W18,11.0
P783,W18,13.0
P1,W19,12.0
P5,W19,13.0
P9,W19,18.0
P10,W19,33.0
P11,W19,13.0
P14,W19,21.0
P15,W19,39.0
P16,W19,43.0
P17,W19,50.0
P18,W19,32.0
P19,W19,29.0
P24,W19,26.0
P25,W19,26.0
P26,W19,15.0
P27,W19,38.0
P28,W19,32.0
P29,W19,17.0
P30,W19,31.0
P32,W19,11.0
P34,W19,38.0
P35,W19,36.0
P36,W19,45.0
P37,W19,56.0
P38,W19,42.0
P39,W19,38.0
P40,W19,38.0
P41,W19,41.0
P42,W19,48.0
P43,W19,48.0
P44,W19,32.0
P45,W19,40.0
P46,W19,33.0
P47,W19,26.0
P48,W19,40.0
P49,W19,48.0
P51,W19,18.0
P52,W19,43.0
P54,W19,32.0
P55,W19,33.0
P56,W19,35.0
P57,W19,45.0
P58,W19,20.0
P60,W19,40.0
P61,W19,26.0
P62,W19,14.0
P63,W19,33.0
P64,W19,38.0
P65,W19,11.0
P66,W19,31.0
P67,W19,42.0
P69,W19,41.0
P70,W19,40.0
P72,W19,44.0
P73,W19,30.0
P74,W19,11.0
P75,W19,56.0
P76,W19,34.0
P78,W19,43.0
P79,W19,40.0
P80,W19,30.0
P83,W19,43.0
P84,W19,39.0
P85,W19,34.0
P86,W19,36.0
P87,W19,30.0
P88,W19,28.0
P89,W19,34.0
P90,W19,30.0
P91,W19,13.0
P92,W19,35.0
P93,W19,13.0
P95,W19,15.0
P96,W19,42.0
P97,W19,40.0
P99,W19,11.0
P101,W19,34.0
P102,W19,43.0
P106,W19,13.0
P107,W19,19.0
P112,W19,31.0
P113,W19,43.0
P115,W19,13.0
P116,W19,11.0
P119,W19,29.0
P120,W19,34.0
P128,W19,40.0
P129,W19,33.0
P130,W19,28.0
P131,W19,43.0
P132,W19,45.0
P133,W19,47.0
P134,W19,38.0
P135,W19,29.0
P136,W19,28.0
P137,W19,36.0
P138,W19,36.0
P139,W19,44.0
P140,W19,39.0
P141,W19,33.0
P142,W19,33.0
P143,W19,40.0
P144,W19,13.0
P145,W19,12.0
P149,W19,13.0
P152,W19,15.0
P154,W19,15.0
P160,W19,12.0
P164,W19,12.0
P165,W19,11.0
P166,W19,11.0
P167,W19,34.0
P168,W19,30.0
P169,W19,18.0
P170,W19,34.0
P171,W19,11.0
P172,W19,36.0
P173,W19,48.0
P174,W19,51.0
P175,W19,35.0
P176,W19,40.0
P177,W19,56.0
P178,W19,41.0
P179,W19,36.0
P180,W19,35.0
P181,W19,31.0
P182,W19,40.0
P183,W19,30.0
P184,W19,39.0
P185,W19,46.0
P186,W19,51.0
P187,W19,22.0
P188,W19,44.0
P189,W19,28.0
P190,W19,28.0
P191,W19,40.0
P192,W19,46.0
P193,W19,41.0
P194,W19,33.0
P196,W19,26.0
P198,W19,18.0
P200,W19,24.0
P202,W19,24.0
P208,W19,32.0
P209,W19,13.0
P210,W19,16.0
P211,W19,15.0
P261,W19,20.0
P262,W19,42.0
P263,W19,23.0
P268,W19,21.0
P269,W19,17.0
P270,W19,20.0
P284,W19,26.0
P286,W19,22.0
P304,W19,11.0
P309,W19,12.0
P319,W19,12.0
P333,W19,11.0
P334,W19,22.0
P398,W19,16.0
P399,W19,12.0
P400,W19,26.0
P403,W19,14.0
P405,W19,16.0
P406,W19,20.0
P407,W19,19.0
P409,W19,45.0
P410,W19,27.0
P411,W19,13.0
P413,W19,12.0
P430,W19,18.0
P432,W19,12.0
P435,W19,29.0
P486,W19,15.0
P487,W19,17.0
P491,W19,17.0
P493,W19,20.0
P495,W19,13.0
P496,W19,13.0
P502,W19,14.0
P503,W19,22.0
P505,W19,13.0
P506,W19,13.0
P507,W19,14.0
P508,W19,14.0
P510,W19,13.0
P511,W19,27.0
P512,W19,14.0
P513,W19,20.0
P516,W19,25.0
P517,W19,12.0
P518,W19,13.0
P519,W19,23.0
P520,W19,18.0
P524,W19,12.0
P525,W19,14.0
P526,W19,19.0
P527,W19,13.0
P528,W19,11.0
P530,W19,17.0
P533,W19,26.0
P534,W19,13.0
P537,W19,26.0
P540,W19,22.0
P543,W19,11.0
P544,W19,11.0
P545,W19,21.0
P547,W19,14.0
P548,W19,36.0
P549,W19,38.0
P554,W19,17.0
P556,W19,24.0
P557,W19,29.0
P558,W19,12.0
P564,W19,11.0
P566,W19,22.0
P598,W19,21.0
P612,W19,17.0
P613,W19,27.0
P615,W19,22.0
P617,W19,32.0
P618,W19,26.0
P619,W19,28.0
P620,W19,38.0
P621,W19,50.0
P622,W19,36.0
P623,W19,30.0
P624,W19,11.0
P625,W19,12.0
P627,W19,13.0
P630,W19,12.0
P632,W19,16.0
P633,W19,11.0
P634,W19,15.0
P638,W19,18.0
P640,W19,22.0
P781,W19,18.0
P783,W19,12.0
P5,W20,11.0
P8,W20,12.0
P9,W20,18.0
P10,W20,16.0
P11,W20,18.0
P14,W20,15.0
P15,W20,39.0
P16,W20,44.0
P17,W20,29.0
P18,W20,35.0
P19,W20,39.0
P24,W20,35.0
P25,W20,34.0
P26,W20,16.0
P27,W20,41.0
P28,W20,29.0
P29,W20,12.0
P30,W20,43.0
P34,W20,39.0
P35,W20,39.0
P36,W20,38.0
P37,W20,46.0
P38,W20,27.0
P39,W20,34.0
P40,W20,38.0
P41,W20,37.0
P42,W20,31.0
P43,W20,61.0
P44,W20,40.0
P45,W20,46.0
P46,W20,35.0
P47,W20,31.0
P48,W20,34.0
P49,W20,32.0
P51,W20,20.0
P52,W20,34.0
P54,W20,36.0
P55,W20,40.0
P56,W20,40.0
P57,W20,39.0
P58,W20,28.0
P59,W20,14.0
P60,W20,41.0
P61,W20,39.0
P62,W20,20.0
P63,W20,30.0
P64,W20,29.0
P66,W20,49.0
P67,W20,36.0
P69,W20,43.0
P70,W20,29.0
P72,W20,45.0
P73,W20,33.0
P75,W20,32.0
P76,W20,47.0
P78,W20,37.0
P79,W20,38.0
P80,W20,35.0
P81,W20,12.0
P83,W20,37.0
P84,W20,24.0
P85,W20,42.0
P86,W20,40.0
P87,W20,32.0
P88,W20,38.0
P89,W20,44.0
P90,W20,27.0
P92,W20,53.0
P95,W20,18.0
P96,W20,46.0
P97,W20,31.0
P101,W20,44.0
P102,W20,36.0
P107,W20,23.0
P112,W20,43.0
P113,W20,31.0
P115,W20,16.0
P116,W20,12.0
P118,W20,12.0
P119,W20,27.0
P120,W20,26.0
P125,W20,11.0
P128,W20,29.0
P129,W20,52.0
P130,W20,43.0
P131,W20,41.0
P132,W20,41.0
P133,W20,38.0
P134,W20,42.0
P135,W20,50.0
P136,W20,49.0
P137,W20,36.0
P138,W20,51.0
P139,W20,40.0
P140,W20,38.0
P141,W20,38.0
P142,W20,19.0
P143,W20,36.0
P145,W20,13.0
P146,W20,12.0
P167,W20,38.0
P168,W20,35.0
P169,W20,31.0
P170,W20,37.0
P172,W20,44.0
P173,W20,36.0
P174,W20,39.0
P175,W20,48.0
P176,W20,47.0
P177,W20,48.0
P178,W20,44.0
P179,W20,43.0
P180,W20,36.0
P181,W20,29.0
P182,W20,34.0
P183,W20,40.0
P184,W20,36.0
P185,W20,31.0
P186,W20,35.0
P187,W20,33.0
P188,W20,29.0
P189,W20,30.0
P190,W20,33.0
P191,W20,49.0
P192,W20,28.0
P193,W20,50.0
P194,W20,39.0
P196,W20,31.0
P197,W20,12.0
P200,W20,26.0
P202,W20,23.0
P205,W20,13.0
P208,W20,50.0
P209,W20,12.0
P210,W20,13.0
P211,W20,18.0
P261,W20,24.0
P262,W20,50.0
P263,W20,30.0
P268,W20,19.0
P270,W20,24.0
P284,W20,19.0
P285,W20,13.0
P286,W20,18.0
P309,W20,11.0
P324,W20,15.0
P333,W20,12.0
P334,W20,12.0
P397,W20,17.0
P398,W20,12.0
P399,W20,17.0
P403,W20,28.0
P405,W20,20.0
P406,W20,15.0
P407,W20,23.0
P408,W20,19.0
P409,W20,64.0
P410,W20,25.0
P411,W20,23.0
P413,W20,12.0
P432,W20,13.0
P435,W20,18.0
P436,W20,11.0
P486,W20,18.0
P487,W20,17.0
P488,W20,12.0
P491,W20,16.0
P492,W20,14.0
P494,W20,21.0
P495,W20,11.0
P499,W20,15.0
P503,W20,17.0
P504,W20,16.0
P505,W20,19.0
P506,W20,21.0
P507,W20,25.0
P511,W20,31.0
P512,W20,20.0
P513,W20,13.0
P514,W20,13.0
P515,W20,12.0
P516,W20,26.0
P517,W20,17.0
P519,W20,20.0
P521,W20,11.0
P523,W20,16.0
P525,W20,14.0
P526,W20,23.0
P528,W20,11.0
P529,W20,19.0
P530,W20,22.0
P533,W20,35.0
P534,W20,12.0
P535,W20,13.0
P537,W20,20.0
P538,W20,19.0
P540,W20,20.0
P541,W20,15.0
P543,W20,11.0
P544,W20,14.0
P545,W20,23.0
P548,W20,39.0
P549,W20,36.0
P551,W20,16.0
P554,W20,21.0
P555,W20,17.0
P556,W20,15.0
P557,W20,21.0
P558,W20,19.0
P559,W20,16.0
P560,W20,13.0
P564,W20,26.0
P565,W20,12.0
P566,W20,17.0
P598,W20,11.0
P612,W20,24.0
P613,W20,20.0
P615,W20,37.0
P617,W20,36.0
P618,W20,39.0
P619,W20,29.0
P620,W20,35.0
P621,W20,32.0
P622,W20,30.0
P623,W20,45.0
P629,W20,11.0
P631,W20,13.0
P634,W20,12.0
P636,W20,16.0
P638,W20,16.0
P640,W20,15.0
P781,W20,23.0
P783,W20,12.0
P1,W21,11.0
P3,W21,13.0
P8,W21,11.0
P9,W21,17.0
P10,W21,23.0
P11,W21,12.0
P14,W21,17.0
P15,W21,36.0
P16,W21,28.0
P17,W21,36.0
P18,W21,38.0
P19,W21,41.0
P21,W21,13.0
P22,W21,17.0
P24,W21,29.0
P25,W21,30.0
P26,W21,20.0
P27,W21,21.0
P28,W21,40.0
P29,W21,15.0
P30,W21,29.0
P33,W21,11.0
P34,W21,41.0
P35,W21,42.0
P36,W21,39.0
P37,W21,45.0
P38,W21,36.0
P39,W21,34.0
P40,W21,44.0
P41,W21,49.0
P42,W21,41.0
P43,W21,40.0
P44,W21,38.0
P45,W21,32.0
P46,W21,33.0
P47,W21,39.0
P48,W21,35.0
P49,W21,39.0
P51,W21,25.0
P52,W21,31.0
P54,W21,44.0
P55,W21,36.0
P56,W21,41.0
P57,W21,35.0
P58,W21,48.0
P59,W21,12.0
P60,W21,41.0
P61,W21,38.0
P62,W21,15.0
P63,W21,44.0
P64,W21,33.0
P66,W21,35.0
P67,W21,30.0
P68,W21,11.0
P69,W21,36.0
P70,W21,22.0
P72,W21,50.0
P73,W21,42.0
P75,W21,41.0
P76,W21,32.0
P78,W21,34.0
P79,W21,42.0
P80,W21,34.0
P81,W21,14.0
P83,W21,39.0
P84,W21,33.0
P85,W21,34.0
P86,W21,32.0
P87,W21,32.0
P88,W21,41.0
P89,W21,27.0
P90,W21,34.0
P92,W21,58.0
P94,W21,12.0
P95,W21,14.0
P96,W21,31.0
P97,W21,28.0
P100,W21,17.0
P101,W21,44.0
P102,W21,28.0
P106,W21,14.0
P107,W21,15.0
P112,W21,43.0
P113,W21,37.0
P115,W21,18.0
P119,W21,35.0
P120,W21,30.0
P121,W21,11.0
P125,W21,13.0
P128,W21,48.0
P129,W21,40.0
P130,W21,42.0
P131,W21,32.0
P132,W21,39.0
P133,W21,32.0
P134,W21,39.0
P135,W21,43.0
P136,W21,43.0
P137,W21,31.0
P138,W21,29.0
P139,W21,35.0
P140,W21,31.0
P141,W21,39.0
P142,W21,33.0
P143,W21,35.0
P145,W21,15.0
P162,W21,13.0
P165,W21,13.0
P167,W21,28.0
P168,W21,44.0
P169,W21,31.0
P170,W21,36.0
P172,W21,31.0
P173,W21,41.0
P174,W21,37.0
P175,W21,34.0
P176,W21,32.0
P177,W21,39.0
P178,W21,51.0
P179,W21,36.0
P180,W21,31.0
P181,W21,45.0
P182,W21,25.0
P183,W21,36.0
P184,W21,34.0
P185,W21,44.0
P186,W21,43.0
P187,W21,28.0
P188,W21,35.0
P189,W21,38.0
P190,W21,34.0
P191,W21,41.0
P192,W21,32.0
P193,W21,46.0
P194,W21,25.0
P196,W21,35.0
P197,W21,11.0
P200,W21,21.0
P202,W21,22.0
P205,W21,15.0
P208,W21,41.0
P210,W21,17.0
P211,W21,13.0
P261,W21,20.0
P262,W21,33.0
P263,W21,19.0
P264,W21,14.0
P268,W21,26.0
P269,W21,16.0
P270,W21,29.0
P284,W21,21.0
P286,W21,22.0
P294,W21,11.0
P295,W21,11.0
P299,W21,13.0
P309,W21,11.0
P319,W21,16.0
P332,W21,11.0
P334,W21,14.0
P364,W21,16.0
P368,W21,11.0
P397,W21,12.0
P398,W21,15.0
P399,W21,21.0
P400,W21,24.0
P403,W21,25.0
P404,W21,14.0
P405,W21,20.0
P406,W21,16.0
P407,W21,24.0
P409,W21,49.0
P410,W21,23.0
P411,W21,22.0
P430,W21,17.0
P431,W21,11.0
P435,W21,14.0
P437,W21,13.0
P486,W21,16.0
P488,W21,16.0
P491,W21,19.0
P492,W21,19.0
P493,W21,12.0
P494,W21,12.0
P495,W21,15.0
P496,W21,12.0
P501,W21,11.0
P503,W21,13.0
P504,W21,13.0
P505,W21,19.0
P506,W21,13.0
P507,W21,21.0
P511,W21,19.0
P512,W21,27.0
P513,W21,19.0
P514,W21,13.0
P519,W21,19.0
P520,W21,19.0
P521,W21,18.0
P522,W21,15.0
P523,W21,15.0
P524,W21,12.0
P525,W21,14.0
P526,W21,20.0
P527,W21,13.0
P528,W21,17.0
P529,W21,12.0
P530,W21,24.0
P532,W21,13.0
P533,W21,20.0
P535,W21,23.0
P536,W21,14.0
P537,W21,24.0
P538,W21,23.0
P540,W21,15.0
P541,W21,15.0
P542,W21,12.0
P543,W21,13.0
P544,W21,14.0
P545,W21,19.0
P546,W21,14.0
P548,W21,38.0
P549,W21,41.0
P552,W21,12.0
P554,W21,22.0
P556,W21,13.0
P557,W21,21.0
P559,W21,13.0
P565,W21,15.0
P566,W21,18.0
P598,W21,11.0
P613,W21,30.0
P615,W21,32.0
P617,W21,39.0
P618,W21,33.0
P619,W21,27.0
P620,W21,27.0
P621,W21,27.0
P622,W21,34.0
P623,W21,35.0
P627,W21,12.0
P629,W21,11.0
P636,W21,16.0
P638,W21,12.0
P640,W21,22.0
P781,W21,19.0
P3,W22,11.0
P4,W22,11.0
P10,W22,23.0
P11,W22,15.0
P13,W22,12.0
P14,W22,11.0
P15,W22,32.0
P16,W22,35.0
P17,W22,32.0
P18,W22,48.0
P19,W22,30.0
P24,W22,48.0
P25,W22,36.0
P27,W22,33.0
P28,W22,41.0
P29,W22,16.0
P30,W22,39.0
P33,W22,14.0
P34,W22,31.0
P35,W22,35.0
P36,W22,39.0
P37,W22,38.0
P38,W22,30.0
P39,W22,30.0
P40,W22,33.0
P41,W22,27.0
P42,W22,29.0
P43,W22,44.0
P44,W22,41.0
P45,W22,38.0
P46,W22,38.0
P47,W22,51.0
P48,W22,39.0
P49,W22,35.0
P51,W22,20.0
P52,W22,33.0
P54,W22,45.0
P55,W22,22.0
P56,W22,32.0
P57,W22,35.0
P58,W22,43.0
P59,W22,11.0
P60,W22,46.0
P61,W22,34.0
P62,W22,15.0
P63,W22,39.0
P64,W22,43.0
P66,W22,36.0
P67,W22,45.0
P69,W22,44.0
P70,W22,36.0
P71,W22,12.0
P72,W22,37.0
P73,W22,38.0
P75,W22,38.0
P76,W22,32.0
P78,W22,43.0
P79,W22,34.0
P80,W22,31.0
P83,W22,36.0
P84,W22,36.0
P85,W22,38.0
P86,W22,27.0
P87,W22,34.0
P88,W22,41.0
P89,W22,46.0
P90,W22,29.0
P91,W22,12.0
P92,W22,28.0
P94,W22,12.0
P95,W22,18.0
P96,W22,37.0
P97,W22,32.0
P99,W22,12.0
P100,W22,11.0
P101,W22,37.0
P102,W22,42.0
P103,W22,13.0
P106,W22,12.0
P107,W22,15.0
P112,W22,30.0
P113,W22,27.0
P114,W22,11.0
P115,W22,11.0
P118,W22,22.0
P119,W22,33.0
P120,W22,42.0
P122,W22,12.0
P128,W22,31.0
P129,W22,48.0
P130,W22,46.0
P131,W22,36.0
P132,W22,36.0
P133,W22,28.0
P134,W22,50.0
P135,W22,48.0
P136,W22,39.0
P137,W22,46.0
P138,W22,29.0
P139,W22,40.0
P140,W22,41.0
P141,W22,33.0
P142,W22,37.0
P143,W22,36.0
P145,W22,14.0
P154,W22,11.0
P160,W22,15.0
P164,W22,15.0
P166,W22,12.0
P167,W22,31.0
P168,W22,40.0
P169,W22,32.0
P170,W22,37.0
P172,W22,50.0
P173,W22,38.0
P174,W22,35.0
P175,W22,51.0
P176,W22,49.0
P177,W22,20.0
P178,W22,47.0
P179,W22,42.0
P180,W22,32.0
P181,W22,33.0
P182,W22,40.0
P183,W22,31.0
P184,W22,33.0
P185,W22,30.0
P186,W22,38.0
P187,W22,25.0
P188,W22,27.0
P189,W22,34.0
P190,W22,35.0
P191,W22,47.0
P192,W22,48.0
P193,W22,35.0
P194,W22,32.0
P196,W22,22.0
P197,W22,13.0
P198,W22,14.0
P200,W22,23.0
P202,W22,16.0
P208,W22,50.0
P209,W22,11.0
P210,W22,13.0
P211,W22,17.0
P261,W22,20.0
P262,W22,39.0
P263,W22,21.0
P264,W22,13.0
P266,W22,15.0
P267,W22,13.0
P268,W22,25.0
P269,W22,18.0
P270,W22,24.0
P284,W22,16.0
P285,W22,14.0
P286,W22,31.0
P299,W22,12.0
P301,W22,11.0
P314,W22,16.0
P364,W22,17.0
P397,W22,11.0
P398,W22,13.0
P399,W22,16.0
P400,W22,29.0
P403,W22,15.0
P404,W22,11.0
P405,W22,25.0
P406,W22,11.0
P407,W22,24.0
P408,W22,13.0
P409,W22,48.0
P410,W22,19.0
P411,W22,24.0
P413,W22,18.0
P429,W22,12.0
P430,W22,16.0
P432,W22,15.0
P435,W22,30.0
P486,W22,15.0
P487,W22,19.0
P488,W22,13.0
P491,W22,21.0
P492,W22,21.0
P493,W22,18.0
P495,W22,18.0
P496,W22,13.0
P502,W22,17.0
P503,W22,17.0
P505,W22,22.0
P507,W22,27.0
P508,W22,12.0
P510,W22,12.0
P511,W22,17.0
P512,W22,21.0
P513,W22,21.0
P515,W22,12.0
P516,W22,23.0
P517,W22,18.0
P518,W22,11.0
P519,W22,22.0
P520,W22,13.0
P521,W22,15.0
P523,W22,14.0
P524,W22,12.0
P525,W22,14.0
P526,W22,26.0
P529,W22,13.0
P530,W22,21.0
P532,W22,14.0
P533,W22,27.0
P535,W22,28.0
P536,W22,20.0
P537,W22,24.0
P538,W22,12.0
P539,W22,13.0
P540,W22,15.0
P541,W22,13.0
P542,W22,12.0
P543,W22,11.0
P544,W22,12.0
P545,W22,19.0
P546,W22,21.0
P548,W22,39.0
P549,W22,33.0
P554,W22,17.0
P556,W22,30.0
P557,W22,27.0
P558,W22,15.0
P560,W22,18.0
P566,W22,17.0
P598,W22,17.0
P612,W22,16.0
P613,W22,29.0
P615,W22,25.0
P617,W22,31.0
P618,W22,25.0
P619,W22,33.0
P620,W22,38.0
P621,W22,35.0
P622,W22,34.0
P623,W22,32.0
P624,W22,11.0
P632,W22,13.0
P633,W22,12.0
P636,W22,12.0
P638,W22,28.0
P640,W22,20.0
P781,W22,23.0
P783,W22,13.0
P1,W23,12.0
P8,W23,11.0
P9,W23,16.0
P10,W23,16.0
P14,W23,15.0
P15,W23,39.0
P16,W23,29.0
